start_date_type,start_date,country,geo_scope,area_name,shutdown_type,affected_network,shutdown_extent,ordered_by,decision_maker,actual_cause,actual_cause_details,info_source,info_source_link,shutdown_status,end_date,duration,gov_justification,gov_just_details,gov_ack,legal_just,legal_method,gov_ack_source,gov_ack_quote,facebook_affected,twitter_affected,whatsapp_affected,instagram_affected,telegram_affected,other_affected,sms_affected,phonecall_affected,telcos_involved,telco_ack,telco_ack_source,telco_ack_quote,election,violence,hr_abuse_reported,users_targeted,users_target_detail,users_notified,econ_impact,event,an_link,region
,8/11/2018,Yemen,"It only affected one city, county, or village",Ma'rib City,Shutdown,"Broadband, Mobile",Full network,Executive government,,Political instability,,Confidential,,,8/12/2018,1,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,MENA
,8/12/2018,India,"It only affected one city, county, or village","Srinagar, Jammu and Kashmir",Shutdown,Mobile,Full network,Unknown,,Political instability,,News media article,https://www.hindustantimes.com/india-news/1-jawan-killed-3-injured-as-encounter-breaks-out-with-militants-in-j-k-s-batamaloo-area-in-srinagar/story-l9QGE0uwez2AmT2dg5SHrI.html,,,,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,8/15/2018,India,"It affected more than one city in the same state, province, or region","Kashmir Valley, Jammu and Kashmir",Shutdown,"Broadband, Mobile",Full network,Local government,,Other,,News media article,https://www.news18.com/news/india/internet-mobile-phone-services-suspended-in-kashmir-valley-1845479.html,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,8/16/2018,Ethiopia,"It only affected one city, county, or village",Debre Ziet or Bishoftu,Shutdown,Mobile,Full network,Executive government,,Unknown,,Confidential,,,8/16/2018,0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
,8/17/2018,India,"It only affected one city, county, or village","Bandipora, Jammu and Kashmir",Shutdown,"Broadband, Mobile",Full network,Local government,,Political instability,,News media article,http://risingkashmir.com/news/gunfight-rages-in-hajin-331775.html,,,,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,8/18/2018,India,"It only affected one city, county, or village","Uttarkashi, Uttarakhand",Shutdown,"Broadband, Mobile",Full network,Local government,,Protests,,News media article,https://www.indiatoday.in/india/story/minor-gangrape-murder-uttarkashi-uttarakhand-1317927-2018-08-18,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,8/21/2018,India,"It affected more than one city in the same state, province, or region",Lunawada,Shutdown,"Broadband, Mobile",Full network,Local government,,Communal violence,,News media article,https://indianexpress.com/article/cities/ahmedabad/internet-services-suspended-in-lunawada-town-5318390/,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,8/23/2018,India,"It only affected one city, county, or village","Tonk, Rajasthan",Shutdown,"Broadband, Mobile",Full network,Local government,,Communal violence,,News media article,https://www.financialexpress.com/india-news/rajasthans-tonk-tense-after-mob-attack-on-kanwariyas-sec-144-imposed-internet-services-suspended/1291114/,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,8/24/2018,India,"It only affected one city, county, or village","Anantnag, Jammu and Kashmir",Shutdown,"Broadband, Mobile",Full network,Local government,,Political instability,,News media article,https://www.indiatvnews.com/news/india-jammu-kashmir-encounter-anantnag-kokernag-live-updates-gunbattle-casualties-security-forces-terrorists-internet-services-459490,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,8/27/2018,India,"It only affected one city, county, or village","Shahjahanpur, Uttar Pradesh",Shutdown,"Broadband, Mobile",Full network,Local government,,Communal violence,,News media article,https://timesofindia.indiatimes.com/city/bareilly/internet-services-suspended-in-shahjahanpur-after-communal-violence/articleshow/65568312.cms,,8/27/2018,0,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,8/27/2018,India,"It only affected one city, county, or village","Udaipur, Rajasthan",Shutdown,"Broadband, Mobile",Full network,Local government,,Exam cheating,,News media article,https://udaipurtimes.com/internet-shutdown-in-udaipur-on-monday-from-2pm-to-5pm/,,8/27/2018,0,School Exams,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,8/29/2018,India,"It only affected one city, county, or village","Anantnag, Jammu and Kashmir",Shutdown,"Broadband, Mobile",Full network,Local government,,Political instability,,News media article,https://www.firstpost.com/india/two-hizbul-mujahideen-militants-killed-in-encounter-with-security-forces-in-jammu-and-kashmirs-anantnag-5066801.html,,,,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,9/1/2018,India,"It only affected one city, county, or village","Banswara, Udiapur, Rajasthan",Shutdown,"Broadband, Mobile",Full network,Local government,,Communal violence,,News media article,https://timesofindia.indiatimes.com/city/udaipur/banswara-remains-peaceful-restrictions-laid-on-social-media/articleshow/65663343.cms,,9/3/2018,2,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,9/1/2018,Iraq,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Full network,Executive government,,Exam cheating,,Social media,https://www.facebook.com/Tech4Peace/photos/a.1318868918129674/2340084639341425,,9/10/2018,9,School Exams,,,,,,,,,,,,,,,,,,,,,,,,,,,,MENA
,9/5/2018,India,"It only affected one city, county, or village","Jabalpur, Madhya Pradesh",Shutdown,"Broadband, Mobile",Full network,Unknown,,Communal violence,,News media article,http://www.india.com/news/india/bharat-bandh-today-sec-144-imposed-in-parts-of-madhya-pradesh-schools-closed-in-bhind-petrol-pumps-to-remain-shut-3276288/,,9/6/2018,1,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,9/8/2018,India,"It only affected one city, county, or village","Islamabad and Kulgam, Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,,Communal violence,,News media article,https://kashmirlife.net/achabal-shootout-mobile-internet-suspended-in-islamabad-kulgam-185397/,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,9/11/2018,India,"It only affected one city, county, or village",Handwara district,Shutdown,"Broadband, Mobile",Full network,Unknown,,Political instability,,News media article,https://www.newsx.com/national/lashkar-terrorists-lashkar-e-taiba-handwara-encounter-galoora-encounter-crpf-indian-army,,,,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,9/12/2018,India,"It only affected one city, county, or village","Sopore and Baramulla, Jammu and Kashmir",Shutdown,"Broadband, Mobile",Full network,Local government,,Political instability,,News media article,https://www.greaterkashmir.com/news/kashmir/militants-offer-gun-salute-to-slain-associate-in-sopore/,,,,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,9/15/2018,India,"It only affected one city, county, or village","Anantnag and Kulgam, Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,,Political instability,,News media article,https://freepresskashmir.com/2018/09/15/kulgam-gunfight-live-three-militants-killed-ongoing-search-to-retrieve-bodies/,,,,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,9/17/2018,Ethiopia,"It only affected one city, county, or village",Addis Ababa,Shutdown,Mobile,Full network,Executive government,,Protests,,News media article,https://cpj.org/2018/09/in-ethiopia-mobile-internet-cut-in-the-capital-ami.php,,9/19/2018,2,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
,9/19/2018,Pakistan,"It affected locations in more than one state, province, or region",Major cities in Pakitan,Shutdown,"Broadband, Mobile",Full network,Executive government,,Other,,News media article,https://www.samaa.tv/news/2018/09/mobile-services-to-remain-suspended-in-karachi-and-other-cities-on-youm-e-ashura/,,9/21/2018,2,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,APAC
,9/21/2018,India,"It only affected one city, county, or village",Manipur,Shutdown,Mobile,Full network,Local government,,Protests,,News media article,https://www.firstpost.com/india/manipur-university-news-updates-bhu-council-mulls-suspending-ap-pandey-from-university-over-mu-raid-controversy-5230261.html#live-blog-20180921154146,,9/26/2018,5,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,9/22/2018,India,"It only affected one city, county, or village","Sopian and Pulwama, Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,,Information control,,News media article,https://www.tribuneindia.com/news/jammu-kashmir/mobile-internet-snapped-in-shopian-pulwama-over-resignation-videos/657779.html,,10/7/2018,15,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,9/25/2018,Yemen,"It only affected one city, county, or village",Ma'rib City,Shutdown,"Broadband, Mobile",Full network,Local government,,Political instability,,Confidential,https://www.yemenakhbar.com/1667452,,9/27/2018,2,Sabotage/ Third-party Action,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,MENA
,9/27/2018,India,"It only affected one city, county, or village","Srinagar and Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,,Protests,,News media article,"http://www.uniindia.com/mobile-internet-suspended-in-srinagar-budgam/states/news/1362734.html, http://www.uniindia.com/mobile-internet-restored-in-srinagar-remains-suspended-in-budgam/states/news/1363136.html",,9/27/2018,0,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,9/30/2018,Nigeria,"It only affected one city, county, or village",Ponzing Ndam,Shutdown,Mobile,"Full network, Service-based",Local government,,Communal violence,,News media article,"https://guardian.ng/news/plateau-government-imposes-curfew-in-jos/, https://twitter.com/FlawlessEve1/status/1047719767216476160?s=19",,10/2/2018,2,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,Social media,,,,,,,,,,,,,,"Following civil unrest in parts of Jos North and Jos South Local Government Areas of Plateau, the State Government has imposed a dusk-to-dawn curfew in the two areas.",,Africa
,10/4/2018,Russian Federation,"It affected more than one city in the same state, province, or region",Ingushetia,Shutdown,Mobile,Full network,Executive government,,Protests,,News media article,https://zona.media/news/2018/11/15/internet,,10/17/2018,13,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,EECA
,10/6/2018,India,"It only affected one city, county, or village","South Kashmir, Jammu and Kashmir",Shutdown,"Broadband, Mobile",Full network,Local government,,Elections,,News media article,https://kashmirlife.net/authorities-suspended-internet-services-in-south-kashmir-187958/,,10/7/2018,1,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,10/8/2018,India,"It only affected one city, county, or village","South Kashmir, Jammu and Kashmir",Throttle,Mobile,Full network,Local government,,Elections,,News media article,https://www.financialexpress.com/india-news/jammu-and-kashmir-local-body-elections-municipal-poll-timing-live-updates-separatists-shutdown-valley-army-pdp-nc-bjp-congress/1341061/?#liveblogstart,,,,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,10/10/2018,Ethiopia,"It only affected one city, county, or village",Addis Ababa,Shutdown,Mobile,Full network,Executive government,,Information control,,News media article,https://twitter.com/VOANews/status/1050411093099798528,,10/10/2018,2 hours,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
,10/10/2018,India,"It affected more than one city in the same state, province, or region","South Kashmir, Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,,Elections,,News media article,https://www.indiatoday.in/india/jammu-and-kashmir/story/phase-2-of-municipal-polls-in-jammu-and-kashmir-advanced-by-an-hour-mobile-internet-suspended-in-parts-1359887-2018-10-10,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,10/11/2018,India,"It only affected one city, county, or village","Kupwara, Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,,Political instability,,News media article,https://kashmirlife.net/after-4-days-life-returns-to-normal-in-kupwara-188792/,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,10/15/2018,Yemen,"It only affected one city, county, or village",Aden,Throttle,Mobile,Full network,Executive government,,Information control,,Confidential,,Ongoing,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,MENA
,10/16/2018,Iraq,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Full network,Executive government,,Exam cheating,,,https://twitter.com/InternetIntel/status/1054385206344454144,,10/22/2018,6,School Exams,,,,,,,,,,,,,,,,,,,,,,,,,,,,MENA
,10/16/2018,India,"It only affected one city, county, or village","South Kashmir, Jammu and Kashmir",Throttle,Mobile,Full network,Local government,,Elections,,News media article,https://kashmirreader.com/2018/10/16/shutdown-internet-curbs-mark-last-phase-of-municipal-polls-in-kashmir/,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,10/17/2018,India,"It only affected one city, county, or village","Kashmir Valley, Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,,Political instability,,News media article,https://economictimes.indiatimes.com/news/politics-and-nation/shutdown-in-kashmir-a-day-after-forces-gun-down-two-militants/articleshow/66279693.cms,,,,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,10/20/2018,Cameroon,"It affected more than one city in the same state, province, or region",Nationwide,Throttle,"Broadband, Mobile",Service-based,Executive government,,Elections,,News media article,https://netblocks.org/reports/facebook-and-whatsapp-restricted-in-cameroon-on-eve-of-election-results-YkArL1yj,,10/22/2018,2,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,Yes,,Yes,,,,,,,,,,,,,,,,,,,Africa
,10/21/2018,India,"It only affected one city, county, or village","Sitamarhi, Bihar",Shutdown,"Broadband, Mobile",Full network,Local government,,Communal violence,,News media article,https://www.indiatoday.in/india/story/sitamarhi-madhuban-bihar-durga-puja-idol-immersion-clashes-sec-144-1371890-2018-10-20,,,,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,10/21/2018,India,"It only affected one city, county, or village","Kulgam, Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,,Protests,,News media article,http://www.knskashmir.com/JRL-calls-for-shutdown-tomorrow-against-civilian-killings-in-Kulgam-30855,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,10/24/2018,India,"It only affected one city, county, or village","Srinagar, Jammu and Kashmir",Shutdown,Mobile,Full network,Unknown,,Political instability,,,http://www.asianage.com/india/all-india/241018/two-militants-killed-in-encounter-in-jks-nowgam-internet-suspended.html,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,10/26/2018,India,"It only affected one city, county, or village","Baramulla, Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,,Political instability,,,https://www.dailypioneer.com/2018/india/6-terrorists-killed-in-two-kashmir-encounters.html,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,10/28/2018,Pakistan,"It only affected one city, county, or village",Bannu,Shutdown,"Broadband, Mobile",Service-based,Local government,,Protests,,Social media,https://twitter.com/UsamaKhilji/status/1056592508354998272,,10/28/2018,0,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,Social media,,,,,,,,,,,,,,,,APAC
,10/30/2018,Pakistan,"It affected locations in more than one state, province, or region","Punjab, Sindh, Balochistan, Azad Jammu and Kashmir",Shutdown,"Broadband, Mobile",Full network,Local government,,Other,,News media article,"http://killswitch.pk/?q=node/85, https://tribune.com.pk/story/1836951/1-no-internet-mobile-services-today/",,10/30/2018,0,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,APAC
,10/30/2018,Pakistan,"It only affected one city, county, or village",Targeted in a few sectors of Islamabad,Shutdown,Mobile,Full network,Local government,,Other,,News media article,http://killswitch.pk/?q=node/85,,10/31/2018,1,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,Local governments asked the federal government to cut of partial connection for  Chehlum of Hazrat Imam Hussain,,APAC
,11/1/2018,Pakistan,"It affected locations in more than one state, province, or region","Lahore, Islamabad, Rawalpindi and Gujranwala",Shutdown,"Broadband, Mobile",Full network,Executive government,,Protests,,News media article,http://digitalrightsmonitor.pk/protest-against-the-asia-bibis-acquittal-cellular-services-suspended-for-few-hours/,,11/2/2018,1,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,APAC
,11/1/2018,India,"It only affected one city, county, or village","Kishtwar, Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,,Political instability,,News media article,https://www.business-standard.com/article/news-ani/kishtwar-internet-services-suspended-curfew-imposed-118110201323_1.html,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,11/1/2018,India,"It only affected one city, county, or village","Budgam, Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,,Political instability,,News media article,https://kashmirlife.net/zagoo-gunfight-internet-service-suspended-in-budgam-190616/,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,11/9/2018,India,"It only affected one city, county, or village","Pulwama, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,,Political instability,,News media article,https://www.greaterkashmir.com/news/kashmir/south-kashmir-gunfight-breaks-out-in-tral-internet-suspended/302458.html,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,11/10/2018,India,"It only affected one city, county, or village","Pulwama, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,,Political instability,,News media article,https://kashmirlife.net/pulwama-gunfight-internet-suspended-clashes-erupt-191522/,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,11/17/2018,India,"It only affected one city, county, or village",Jaitaran,Throttle,Mobile,Full network,State government,,Elections,,News media article,https://kashmirobserver.net/2018/local-news/shutdown-valley-internet-snapped-poll-bound-areas-37934,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,11/18/2018,India,"It only affected one city, county, or village","Shopian, Jammu and Kashmir",Shutdown,"Broadband, Mobile",Full network,State government,,Political instability,,News media article,https://greaterkashmir.com/news/kashmir/two-militants-killed-in-shopian-gunfight-internet-suspended/303356.html,,11/19/2018,1,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,11/20/2018,India,"It only affected one city, county, or village","Shopian, South Kashmir",Shutdown,Mobile,Full network,State government,,Protests,,News media article,https://kashmirlife.net/internet-services-suspended-in-shopian-clashes-reported-192547/,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,11/21/2018,Pakistan,"It affected more than one city in the same state, province, or region","Rawalpindi, Karachi, Quetta, Gujranwala, Jhang, Faisalabad",Shutdown,"Broadband, Mobile","Full network, Service-based",Local government,,Other,,News media article,http://digitalrightsmonitor.pk/keepiton-partial-network-shutdown-in-the-wake-of-rabi-ul-awal-processions/,,11/21/2018,0,Unknown,,,,,,,,,,,,Skype,Yes,,,,,,,,,,,,,,,APAC
,11/21/2018,Bangladesh,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Service-based,Executive government,,Information control,,News media article,https://www.thedailystar.net/js-polls-2018/btrc-blocks-skype-1662676,,11/22/2018,1,National security/ Counter-terrorism,,,,,,,,,,,,Skype,,,,,,,,,,,,,,,,APAC
,11/23/2018,India,"It only affected one city, county, or village","Anantnag, Jammu and Kashmir",Shutdown,"Broadband, Mobile",Full network,State government,,Protests,,News media article,http://www.uniindia.com/news/north/6-militants-killed-in-encounter-with-security-forces-in-anantnag/1413192.html,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,11/25/2018,India,"It only affected one city, county, or village","Shopian, South Kashmir",Shutdown,Mobile,Full network,State government,,Protests,,News media article,https://www.newsnation.in/india-news/jammu-and-kashmir-encounter-breaks-out-in-shopian-terrorists-trapped-article-207681.html,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,11/27/2018,India,"It only affected one city, county, or village","Kulgam, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,,Political instability,,News media article,https://kashmirlife.net/redwani-gunfight-internet-services-suspended-in-kulgam-193302/,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,11/28/2018,India,"It only affected one city, county, or village","Budgam, Jammu and Kashmir",Shutdown,"Broadband, Mobile",Full network,State government,,Political instability,,News media article,https://freepresskashmir.com/2018/11/28/two-militants-killed-three-army-men-injured-in-gunfight-in-budgam/,,,,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,12/3/2018,India,"It only affected one city, county, or village","Shopian, South Kashmir",Shutdown,"Broadband, Mobile",Full network,State government,,Political instability,,News media article,https://freepresskashmir.com/2018/12/03/militants-armed-forces-exchange-fire-in-shopian-internet-services-suspended/,,,,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,12/4/2018,Yemen,"It only affected one city, county, or village",Sana'a City,Throttle,"Broadband, Mobile",Full network,Local government,,Other,,Confidential,,,12/4/2018,0,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,Extreme weakness in network,,MENA
,12/8/2018,India,"It only affected one city, county, or village","Srinagar, Jammu and Kashmir",Shutdown,Mobile,Full network,Unknown,,Political instability,,News media article,https://www.oneindia.com/india/j-k-jawan-injured-mujgund-encounter-mobile-internet-services-suspended-2819804.html,,,,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,12/8/2018,Togo,"It affected locations in more than one state, province, or region",Nationwide,Throttle,Mobile,Full network,Executive government,,Protests,,Confidential,,,12/12/2018,4,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
,12/13/2018,India,"It only affected one city, county, or village","Sopore, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,,Political instability,,News media article,https://www.indiatoday.in/india/video/two-militants-killed-in-12-hour-long-encounter-1408686-2018-12-13,,,,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,12/15/2018,India,"It only affected one city, county, or village","Srinagar, Baramulla, Kupwara, and Bandipora, Jammu and Kashmir (speed slowed down in Budgam and Ganderbal)",Shutdown,Mobile,Full network,State government,,Protests,,News media article,https://economictimes.indiatimes.com/news/politics-and-nation/mobile-internet-services-suspended-in-most-parts-of-kashmir/articleshow/67105157.cms,,12/24/2018,9,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,12/21/2018,Sudan,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Service-based,Executive government,,Protests,,News media article,"https://netblocks.org/reports/study-shows-impact-of-sudan-internet-disruptions-amid-demonstrations-qr8Vj485, https://www.reuters.com/article/us-sudan-protests-internet/sudan-restricts-social-media-access-to-counter-protest-movement-idUSKCN1OW0Z7",,2/20/2019,61,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,Social media,,,,,,,,,,,,,,,,MENA
,12/26/2018,India,"It affected more than one city in the same state, province, or region","Pulwama, South Kashmir",Shutdown,Mobile,Full network,State government,,Political instability,,News media article,https://thekashmirwalla.com/2018/12/caso-launched-in-multiple-awantipora-villages-mobile-internet-suspended/,,,,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,12/28/2018,Bangladesh,"It affected locations in more than one state, province, or region",Nationwide,Throttle,Mobile,Full network,Executive government,,Elections,,News media article,https://www.accessnow.org/sudan-bangladesh-drc-gabon-start-2019-with-major-digital-rights-violations/,,12/31/2018,3,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,12/29/2018,India,"It affected more than one city in the same state, province, or region","Pulwama, South Kashmir",Shutdown,"Broadband, Mobile",Full network,State government,,Political instability,,News media article,https://kashmir.today/encounter-update-two-militants-killed-clashes-erupt-internet-suspended/,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,12/31/2018,Congo (Democratic Republic of the),"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Full network,Executive government,,Elections,,News media article,"https://www.cnn.com/2019/01/02/africa/congo-internet-shutdown-china-intl/index.html, https://www.reuters.com/article/us-congo-election/congo-cuts-internet-for-second-day-to-avert-chaos-before-poll-results-idUSKCN1OV1GL, https://twitter.com/GKowene/status/1078588725909749761",,1/20/2019,20,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,Africa
