start_date_type,start_date,country,geo_scope,area_name,shutdown_type,affected_network,shutdown_extent,ordered_by,decision_maker,actual_cause,actual_cause_details,info_source,info_source_link,shutdown_status,end_date,duration,gov_justification,gov_just_details,gov_ack,legal_just,legal_method,gov_ack_source,gov_ack_quote,facebook_affected,twitter_affected,whatsapp_affected,instagram_affected,telegram_affected,other_affected,sms_affected,phonecall_affected,telcos_involved,telco_ack,telco_ack_source,telco_ack_quote,election,violence,hr_abuse_reported,users_targeted,users_target_detail,users_notified,econ_impact,event,an_link,region
Actual,2/9/2020,India,"It affected more than one city in the same state, province, or region","Anantnag,Badgam,Bandipore,Baramula,Doda,Ganderbal,Jammu,Kargil,Kathua,Kishtwar,Kulgam,Kupwara,Leh (ladakh),Poonch,Pulwama,Rajouri,Ramban,Reasi,Samba,Shupiyan,Srinagar,Udhampur, in Jammu and Kashmir ",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Religious holiday/anniversary, seventh death anniversary of Parliament attack convict Mohammad Afzal Guru,News media article,https://www.tribuneindia.com/news/j-k/2g-mobile-internet-services-suspended-in-kashmir-again-38299; http://jkhome.nic.in/10(TSTS)of2020_0001.pdf,Ended,2/9/2020,1,Precautionary measure,precautionary measure given the anniversary of death of Mohammad Afzal Guru,Yes,Yes,"Yes. The Inspector general office of the Kashmir zone issued a mobile shutdown order ""in order of the security of the state"" and to ""maintain public order"". The order was later confirmed by the Principal Secretary of Government. Order - Home-10(TSTS) of 2020.",http://jkhome.nic.in/10(TSTS)of2020_0001.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,No,Unknown,,,No,,The authorities snapped mobile internet services in Kashmir on 8th Feb as a precautionary measure to prevent any law-and-order scenario on the seventh death anniversary of Parliament attack convict Mohammad Afzal Guru.,,APAC
Actual,2/11/2020,India,"It affected more than one city in the same state, province, or region","Anantnag,Badgam,Bandipore,Baramula,Doda,Ganderbal,Jammu,Kargil,Kathua,Kishtwar,Kulgam,Kupwara,Leh (ladakh),Poonch,Pulwama,Rajouri,Ramban,Reasi,Samba,Shupiyan,Srinagar,Udhampur, in Jammu and Kashmir ",Shutdown,Mobile,Full network,Local government,Prevent a law and order situation during and after security forces operation.,Other,prevent rumours about the health of separatist leader Syed Ali Shah Geelani,News media article,https://www.business-standard.com/article/current-affairs/syed-ali-shah-geelani-unwell-internet-snapped-in-kashmir-over-rumours-120021300301_1.html; http://jkhome.nic.in/11(TSTS)of2020_0001.pdf; http://jkhome.nic.in/12(TSTS)of2020_0001.pdf,Ended,2/13/2020,3,Fake news/ Hate speech/ Incendiary content/ Promoting violence,Mobile internet services have been suspended in Kashmir to prevent rumours about the health of separatist leader Syed Ali Shah Geelani.,Yes,Yes,"Home-12(TSTS) of 2020
Home-11(TSTS) of 2020",http://jkhome.nic.in/11(TSTS)of2020_0001.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,No,Unknown,,,No,,,,APAC
Actual,2/16/2020,Viet Nam,"It affected locations in more than one state, province, or region",National ,Throttle,"Broadband, Mobile",Service-based,Executive government,,Information control,,News media article,https://www.reuters.com/article/us-vietnam-facebook-exclusive-idUSKCN2232JX,Ended,4/6/2020,51,Illegal content,,No,,,,,Yes,No,No,No,No,,No,No,,No,,,No,No,No,,,No,,,,APAC
Actual,2/18/2020,India,"It affected more than one city in the same state, province, or region","Murshidabad,Maldah,Dakshin Dinajpur,Pashchim Medinipur,Birbhum,Jalpaiguri, Koch Bihar, in the state of West Bengal",Shutdown,Mobile,Full network,Local government,West Bengal Board of Secondary Education and home department,Exam cheating,Internet services were be suspended for a few hours in 42 blocks of seven districts for a few hours on the days Madhyamik exams will be held to prevent question leak.,News media article,https://www.telegraphindia.com/west-bengal/net-curb-in-7-districts-for-madhyamik/cid/1746162; https://www.asianage.com/india/all-india/180220/west-bengal-internet-services-to-be-suspended-for-exams.html,Ended,2/12/2020,-5,School exams,,Yes,Unknown,,,,No,No,No,No,No,,No,No,,Unknown,,,No,No,No,,,Yes,,"Internet services were to be suspended in 42 blocks of seven districts for a few hours on the days of Madhyamik exams to prevent cheating. The districts to be affected are Murshidabad, Malda, South Dinajpur, North Dinajpur, Birbhum, Jalpaiguri, and Cooch Behar.",,APAC
Actual,2/19/2020,India,"It affected more than one city in the same state, province, or region","Baramulla district and Awantipora police district, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/14(TSTS)20200001.pdf,Ended,2/19/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - Home-14(TSTS) of 2020.,http://jkhome.nic.in/14(TSTS)20200001.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services were shut down in Baramulla district and police district of Awantipora to prevent a law and order situation during and after security forces operation in Awantipora.,,APAC
Actual,2/21/2020,Togo,"It affected locations in more than one state, province, or region",,Shutdown,Mobile,Service-based,Unknown,,Elections,The government shutdown social media during presidential elections,CSO KIO partners,https://www.accessnow.org/une-coupure-internet-entache-les-elections-presidentielles-de-2020-au-togo-ce-quil-sest-passe-et-la-suite/,Ended,2/23/2020,3,Unknown,,No,,,,,Yes,Yes,Yes,Yes,Unknown,,No,Unknown,"Togo: Moov (Maroc Telecom), Togo: Togocel (Togo Com)",No,,,Yes,Yes,Yes,,,Yes,,,https://www.accessnow.org/une-coupure-internet-entache-les-elections-presidentielles-de-2020-au-togo-ce-quil-sest-passe-et-la-suite/,Africa
Actual,2/22/2020,India,"It affected more than one city in the same state, province, or region","Anantnag and Kulgam districts, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/15tsts20200001.pdf,Ended,2/22/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - Home-15(TSTS) of 2020.,http://jkhome.nic.in/15tsts20200001.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services were shut down in Anantnag and Kulgam to prevent a law and order situation during and after security forces operation in Anantnag.,,APAC
Actual,2/22/2020,Togo,"It affected locations in more than one state, province, or region",Nation Wide,Shutdown,Mobile,Service-based,Unknown,,Elections,Shutdown on election day ,CSO KIO partners,https://www.accessnow.org/a-shutdown-taints-togos-2020-presidential-elections-what-happened-and-whats-next/,Ended,2/23/2020,2,Unknown,,No,,,,,Yes,No,Yes,No,Yes,,Unknown,Unknown,"Togo: Moov (Maroc Telecom), Togo: Togocel (Togo Com)",No,,,Yes,No,No,,,No,,"As citizens were heading to the polls, the government shut down the internet",https://www.accessnow.org/a-shutdown-taints-togos-2020-presidential-elections-what-happened-and-whats-next/,Africa
Actual,2/23/2020,India,"It only affected one city, county, or village","Aligarh, in the state of Uttar Pradesh",Shutdown,Mobile,Full network,Local government,"District Magistrate, Chandra Bhushan Singh.",Protests,"Internet services were suspended in Aligarh district of Uttar Pradesh after anti-citizenship law protesters clashed with police on Sunday (February 23). The violence broke out in the Uparkot Kotwali area of Aligarh resulting in stone-throwing, a portion of a shop in the area being set on fire, and a police vehicle being vandalized. ",News media article,https://zeenews.india.com/india/anti-caa-protest-internet-services-suspended-in-aligarh-after-protesters-police-clash-2265646.html; https://www.ndtv.com/india-news/anti-caa-protesters-in-ups-aligarh-clash-with-police-after-being-denied-permission-to-erect-tents-2184472; https://economictimes.indiatimes.com/news/politics-and-nation/mobile-internet-services-restored-in-ups-aligarh-dm/articleshow/74410372.cms?from=mdr ,Ended,2/28/2020,6,Public safety/ Quell unrest / Restore public order,"The journal Economic times stated: ""'It was suspended to maintain law and order situation in the area,' read an order by Aligarh District Magistrate Chandra Bhushan Singh.""

Read more at:
https://economictimes.indiatimes.com/news/politics-and-nation/mobile-internet-services-restored-in-ups-aligarh-dm/articleshow/74410372.cms?utm_source=contentofinterest&utm_medium=text&utm_campaign=cppst",Yes,Unknown,,,"""It was suspended to maintain law and order situation in the area,"" read an order by Aligarh District Magistrate Chandra Bhushan Singh, according to The Economic Times.

Read more at:
https://economictimes.indiatimes.com/news/politics-and-nation/mobile-internet-services-restored-in-ups-aligarh-dm/articleshow/74410372.cms?utm_source=contentofinterest&utm_medium=text&utm_campaign=cppst",No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,"Violence broke out between police and anti-citizenship law protesters in the Uparkot Kotwali area of Uttar Pradesh's Aligarh. Following the clashes, mobile internet was suspended from February 23 to 28.",,APAC
Actual,2/27/2020,Turkey,"It affected locations in more than one state, province, or region",National ,Shutdown,"Broadband, Mobile",Service-based,Executive government,,Conflict,Military activity in Syria ,Social media,https://www.crisisgroup.org/europe-central-asia/western-europemediterranean/turkey/deadly-clashes-syrias-idlib-show-limits-turkeys-options,Ended,2/28/2020,2,Unknown,,No,,,,,Yes,Yes,No,Yes,No,Facebook Messenger ,No,No,"Turkey: Turk Telekom (Oger Telecom), Turkey: Turkcell, Turkey: Vodafone",Yes,https://www.crisisgroup.org/europe-central-asia/western-europemediterranean/turkey/deadly-clashes-syrias-idlib-show-limits-turkeys-options,,No,No,No,,,No,,,,MENA
Actual,2/28/2020,India,"It affected more than one city in the same state, province, or region","East Khasi Hills,Ri Bhoi,West Khasi Hills,Jaintia Hills in the state of Meghalaya ",Shutdown,Mobile,Full network,Local government,State's Home (Police) Department Secretary C.V.D. Diengdoh,Communal violence,One person has been killed in clashes between KSU members and non-tribals during a meeting on CAA and inner line permit (ILP) in Meghalaya’s East Khasi Hills after which mobile internet services have been suspended in six districts.,News media article,https://www.thehindu.com/news/national/curfew-imposed-in-meghalayas-east-khasi-hills-after-clashes/article30948606.ece?homepage=true; https://www.dnaindia.com/india/report-internet-suspended-night-curfew-imposed-in-meghalaya-s-shillong-following-violent-anti-caa-clashes-one-dead-2815394,Ended,3/1/2020,3,Public safety/ Quell unrest / Restore public order,,Yes,Yes,"Given reports of Law and order situation in East Khasi Hills, the State's Home (Police) Department Secretary C.V.D. Diengdoh ordered that SMS services of all mobile providers be limited to 5 SMSes; shutdown of mobile internet services across all internet service providers.",https://twitter.com/pooja_news/status/1233433864682364928/photo/2,,No,No,No,No,No,,Yes,No,,Unknown,,,No,Yes,Yes,,,No,,"Mobile internet services have been suspended in six districts — East Jaintia Hills, West Jaintia Hills, East Khasi Hills, Ri Bhoi, West Khasi Hills an South West Khasi hills — of the state from 28th Feb 2020 for 48-hours and SMS services are also restricted to 5 messages.  This has happened after the clashes between the Khasi Students Union members and non-tribals broke out during anti-CAA and pro-ILP meeting held in Ichamati area of the district.",,APAC
Actual,3/2/2020,Kenya,"It only affected one city, county, or village",Mandera ,Shutdown,Mobile,Full network,Non-government,Somalia National Army (SNA),Conflict,Fighting between the Jubaland Security Forces and Somalia National Army near Mandera ,News media article,https://intelligencebriefs.com/agent-saboteurs-within-somalia-army-jam-kenyas-safaricom-bts-mast-in-mandera-frontier/,Ended,3/2/2020,1,Unknown,,No,,,,,No,No,No,No,No,,Yes,Yes,Kenya: Safaricom,No,,,No,Yes,No,,,No,,"Between 1145HRS & 1230HRS, a suspected-state actor remotely jammed, from inside Somalia, the Safaricom Base Transmission Station mast (BTS) in Mandera along the border rendering communication in the area temporarily impossible. The mast serves residents who use the border area including herders and traders.",,Africa
Actual,3/9/2020,India,"It affected more than one city in the same state, province, or region",Kulgam and Shopian,Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/18(TSTS)20200001.pdf,Ended,3/9/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 18(TSTS) of 2020.,http://jkhome.nic.in/18(TSTS)20200001.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services were shut down in Shopian and Kulgam to prevent a law and order situation during and after security forces operation in Shopian.,,APAC
Actual,3/15/2020,India,"It affected more than one city in the same state, province, or region",Anantnag and Kulgam districts,Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security force operation,Other,http://jkhome.nic.in/19(TSTS)20200001.pdf,Ended,3/15/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 19(TSTS) of 2020.,http://jkhome.nic.in/19(TSTS)20200001.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services were shut down in Anantnag and Kulgam to prevent a law and order situation during and after security forces operation in Anantnag.,,APAC
Actual,3/16/2020,India,"It affected more than one city in the same state, province, or region","Bishnupur,Chandel,Churachandpur,Imphal East,Imphal West,Senapati,Tamenglong,Thoubal,Ukhrul in the state of Manipur",Shutdown,Mobile,Full network,Local government,"H. Gyan Prakash, Special Secretary (Home)",Communal violence,The Manipur government has ordered shutdown of mobile Internet services in the state for three days from Monday to prevent misuse of social media to spread hate video messages and images following clashes between two villages over a land dispute.,News media article,https://www.telegraphindia.com/north-east/mobile-internet-shut-after-manipur-clash/cid/1754384; https://www.medianama.com/2020/03/223-internet-shutdown-manipur/,Ended,,-43905,Fake news/ Hate speech/ Incendiary content/ Promoting violence,"“social media has also become a handy tool for rumor mongers and is being used extensively to incite the general public”... “Unless the use of internet/mobile data is curbed temporarily, there is likelihood of serious repercussions in the law and order and the possibilities of communal violence in the State.”",Yes,Yes,"Due to inter-village communal violence in the Chassad village in Kamjong distric, the and the spread of false rumors in the internet, H. Gyan Prakash, Special Secretary (Home) ordered the suspension of all mobile services for 3 days in the territorial jurisdiction of the state of Manipur.",https://www.medianama.com/wp-content/uploads/Internet-shutdown-manipur-March2020.png,"“Unless the use of internet/mobile data is curbed temporarily, there is likelihood of serious repercussions in the law and order and the possibilities of communal violence in the State...” ",No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Yes,,,No,,Manipur government has ordered shutdown of mobile Internet services in the state for three days from 16th March  to prevent misuse of social media to spread hate video messages and images following clashes between two villages over a land dispute.,,APAC
Actual,3/21/2020,Guinea,"It only affected one city, county, or village",National,Shutdown,"Broadband, Mobile","Full network, Service-based",Unknown,,Elections,,Other,https://www.accessnow.org/a-broken-promise-to-keepiton-guinea-cuts-internet-access-and-blocks-social-media-on-referendum-day/; https://24heuresactu.com/2020/03/20/coupures-internet-guinee-alpha-conde/,Ended,3/23/2020,3,Unknown,,No,,,,,Yes,Yes,Yes,Unknown,Unknown,,No,No,"Guinea: Cellcom, Guinea: MTN, Guinea: Orange (Sonatel)",No,,,Yes,Yes,Yes,,,No,,The shutdown happened during a referendum on constitutional reforms as well as legislative election which took place on the same day. There had been series of protests agains the proposed referendum on constitutional reforms which could extend President Alpha Conde's presidential term limit.,https://www.accessnow.org/a-broken-promise-to-keepiton-guinea-cuts-internet-access-and-blocks-social-media-on-referendum-day/,Africa
Actual,4/4/2020,India,"It only affected one city, county, or village","Kulgam district, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,Other,http://jkhome.nic.in/23(TSTS)of2020.pdf; http://jkhome.nic.in/24(TSTS)of2020.pdf; https://www.tribuneindia.com/news/j-k/4-hizb-militants-killed-in-kulgam-gunfight-65664,Ended,4/5/2020,2,Precautionary measure,Prevent a law and order situation during security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 23(TSTS) of 2020; 24(TSTS) of 2020.,http://jkhome.nic.in/23(TSTS)of2020.pdf; ,"""(...)  likelihood of misuse of data services by anti-national elements to disturb the law and order situation (...) warranting issuance of the aforesaid directions, without obtaining approval of the Competent Authority."" ",No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services were suspended in Kulgam district after an encounter in Harmandguri Khur Batpora during security forces operation.,,APAC
Actual,4/7/2020,India,"It only affected one city, county, or village","Baramula, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,Inspector General of Kashmir,Other,Security forces operation,Other,http://jkhome.nic.in/25(TSTS)2020.pdf,Ended,4/8/2020,2,Precautionary measure,,Yes,Yes,"It described that the order was issued by a IGP Kashmir authorized officer, in order to prevent ""the likelihood of misuse of data services by anti-national elements to disturb law and order situation"".",http://jkhome.nic.in/25(TSTS)2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Internet services were suspended in Sopore post an encounter in Gulabad Arampora.,,APAC
Actual,4/10/2020,India,"It only affected one city, county, or village","Kupwara distrit, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/26(TSTS)2020.pdf,Ended,4/10/2020,1,Precautionary measure,Prevent a law and order situation during security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 26(TSTS) of 2020.,http://jkhome.nic.in/26(TSTS)2020.pdf,"""likelihood of misuse of data services by anti-national (...) disturb the law and order situation, (...) warranting issuance of the aforesaid directions, without obtaining approval of the Competent Authority."" ",No,No,No,No,No,,No,No,,Unknown,,,No,Unknown,Unknown,,,No,,Internet suspended as a precautionary measure during security forces operation in Kupwara district.,,APAC
Actual,4/11/2020,India,"It only affected one city, county, or village","Kulgam, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,IGP Kashmir ,Other,Security forces operation,Other,http://jkhome.nic.in/27(TSTS)2020.pdf,Ended,4/11/2020,1,Precautionary measure,,Yes,Yes,"The IGP, Kashmir zone, ordered shut down of 2g services in Kulgam on 11.03.2020 as a precautionary measure to prevent mobilization of locals and law and order situation.",,,No,No,No,No,No,,No,No,,Unknown,,,No,Unknown,Unknown,,,No,,Internet services were suspended in Kulgam district post an encounter in Nadimarg.,,APAC
Actual,4/17/2020,India,"It only affected one city, county, or village","Shopian district, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,Other,http://jkhome.nic.in/29(TSTS)2020.pdf,Ended,4/17/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 29(TSTS) of 2020.,http://jkhome.nic.in/29(TSTS)2020.pdf,"""(...)  likelihood of misuse of data services by anti-national elements/OGWs to communicate with their sympathizers to mobilize crowds and disturb the law and order situation in the area, warranting issuance of the aforesaid directions, without obtaining approval of the Competent Authority."" ",No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services were suspended in Shopian district after an encounter in Dairoo Keegam.,,APAC
Actual,4/21/2020,India,"It only affected one city, county, or village","Shopian, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/30(TSTS)2020.pdf,Ended,4/21/2020,1,Precautionary measure,Prevent a law and order situation during security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 30(TSTS) of 2020.,http://jkhome.nic.in/30(TSTS)2020.pdf,"""(...)  likelihood of misuse of data services by anti-national elements/OGWs to communicate with their sympathizers to mobilize crowds, and disturb the law and order situation, in the area, warranting issuance of the aforesaid directions, without obtaining approval of the Competent Authority."" ",No,No,No,No,No,,No,No,,,,,No,Yes,Unknown,,,No,,Mobile internet services were suspended in Shopian district after an encounter in Melhora village during a security forces operation.,,APAC
Actual,4/22/2020,India,"It only affected one city, county, or village","Anantnag district, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/31(TSTS)2020.pdf,Ended,4/22/2020,1,Precautionary measure,Prevent a law and order situation during security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 31(TSTS) of 2020.,http://jkhome.nic.in/31(TSTS)2020.pdf,"""(...)  likelihood of misuse of data services by anti-national elements/OGWs to communicate with their sympathizers to mobilize crowds, and disturb the law and order situation in the area, warranting issuance of the aforesaid directions, without obtaining approval of the Competent Authority."" ",No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,"Following the encounter in Melhora, Shopian district, internet services were suspended in Anantnag district owing to the proximity between the village and Anantnag district.",,APAC
Actual,4/25/2020,India,"It affected more than one city in the same state, province, or region","Kulgam district and Awantipora, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,News media article,http://jkhome.nic.in/32(TSTS)2020.pdf,Ended,4/25/2020,1,Precautionary measure,Prevent a law and order situation during security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 32(TSTS) of 2020.,http://jkhome.nic.in/32(TSTS)2020.pdf,"""(...)  likelihood of misuse of data services by anti-national elements/OGWs to communicate with their sympathizers to mobilize crowds to disturb the law and order situation in the area, warranting issuance of the aforesaid directions, without obtaining approval of the Competent Authority."" ",No,No,No,No,No,,No,No,,Unknown,,,No,Yes,No,,,No,,Mobile internet services were suspended in Kulgam district and Awantipora police district after an encounter in Goripora area.,,APAC
Actual,4/26/2020,India,"It only affected one city, county, or village","Kulgam, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,News media article,https://zeenews.india.com/india/encounter-breaks-out-between-security-forces-and-terrorists-in-jammu-and-kashmirs-kulgam-2279361.html; http://jkhome.nic.in/33(TSTS)2020.pdf,Ended,4/27/2020,2,Precautionary measure,"""As a precautionary measure, the authorities have suspended mobile internet in the district."" https://zeenews.india.com/india/encounter-breaks-out-between-security-forces-and-terrorists-in-jammu-and-kashmirs-kulgam-2279361.html",Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 33(TSTS) of 2020.,http://jkhome.nic.in/33(TSTS)2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Internet services were suspended in Kulgam district during a security forces operation in Guddar area.,,APAC
Actual,4/27/2020,India,"It only affected one city, county, or village",Anantnag,Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/35(TSTS)of%202020.pdf,Ended,4/27/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 35(TSTS) of 2020.,http://jkhome.nic.in/35(TSTS)of%202020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,No,,,No,,"Mobile internet services were shut down in Anantnag to prevent a law and order situation during and after security forces operation in Lower Munda, Kulgam.",,APAC
Actual,4/28/2020,India,"It affected more than one city in the same state, province, or region","Shopian, Anantnag, and Pulwama districts, in Jammu and Kashmir ",Shutdown,Mobile,Full network,State government,"Inspector General of Police, Kashmir zone",Political instability,security forces operation,Other,http://jkhome.nic.in/pdf/36(TSTS)of2020.pdf; http://jkhome.nic.in/pdf/37(TSTS)of2020.pdf; http://jkhome.nic.in/pdf/38(TSTS)of2020.pdf;,Ended,4/30/2020,3,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 38(TSTS) of 2020; 37(TSTS) of 2020; 36(TSTS) of 2020.,,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,5/2/2020,India,"It only affected one city, county, or village","Kupwara, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,News media article,https://www.indiatoday.in/india/story/jammu-kashmir-kupwara-handwara-encounter-operation-indian-army-millitants-jawans-martyred-1673820-2020-05-03; http://jkhome.nic.in/42(TSTS)of2020.pdf; http://jkhome.nic.in/41(TSTS)of2020.pdf ,Ended,5/3/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 42(TSTS) of 2020; 41(TSTS) of 2020.,http://jkhome.nic.in/42(TSTS)of2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Internet services were suspended in Handwara police district after an encounter in Chanjmulla area.,,APAC
Actual,5/2/2020,India,"It only affected one city, county, or village","Pulwama district, in Jammu and Kashmir ",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/39(TSTS)of2020.pdf,Ended,5/2/2020,1,Other,Prevent a law and order situation during security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 39(TSTS) of 2020.,http://jkhome.nic.in/39(TSTS)of2020.pdf,"""(...)  likelihood of misuse of data services by anti-national elements/OGWs to communicate with their sympathizers to mobilize crowds, upload objectionable material to incite the general public and disturb the law and order situation in the area, warranting issuance of the aforesaid directions, without obtaining approval of the Competent Authority."" ",No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services were suspended in Pulwama district after an encounter in Dangerpora area.,,APAC
Actual,5/5/2020,India,"It only affected one city, county, or village","Kupwara, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/43(TSTS)of2020.pdf,Ended,5/5/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 43(TSTS) of 2020.,http://jkhome.nic.in/43(TSTS)of2020.pdf,"""(...)  likelihood of misuse of data services by anti-national elements/OGWs to communicate with their sympathizers to mobilize crowds, upload objectionable material to incite the general public and disturb the law and order situation in the area, warranting issuance of the aforesaid directions, without obtaining approval of the Competent Authority."" ",No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services were suspended in Handwara police district after an encounter in Wanigam Karlgund.,,APAC
